song_name,genre,target_mood,uri
RIP Luv,Dark Trap,Calm,spotify:track:1wGnp7ejkCuXRsehXx0PNP
Story: No Title,Dark Trap,Happy,spotify:track:737gwrDNwTCAwAjy02FSMO
Hurtin,Dark Trap,Calm,spotify:track:1sMalYr4ASm3kOr3K9JEh6
monster,Dark Trap,Energized,spotify:track:27gIYiauwut951G7lpt9Zr
Nightmare,Dark Trap,Calm,spotify:track:7LAhKXDNWwq3CmnFP3UIOP
Elimination,Dark Trap,Calm,spotify:track:5wPhznwiMGc1tUojiEkAkG
Mob Ties,Dark Trap,Energized,spotify:track:7rC5Pl8rQSX4myONQHYPBK
Gucci Snake,Dark Trap,Calm,spotify:track:2WqI0sAHJF10fOt6fl76oI
That's a Rack,Dark Trap,Energized,spotify:track:4pCEIQ6wBVuaJdER5bALtO
BUSHY B INTERLUDE,Dark Trap,Energized,spotify:track:2wFwbyCz96QFLm2L6esbgf
Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),Dark Trap,Calm,spotify:track:6PoKfDY78ih5OveWirggRX
Derek Fisher (feat. Lil Baby),Dark Trap,Energized,spotify:track:0mOp9tWdCRHfYwwVaO8ezw
Know Me,Dark Trap,Energized,spotify:track:4odbaySGxXOgH7ISBUfgvg
Lift Off,Dark Trap,Calm,spotify:track:70H6NS297gvxm2TQAeMmQj
Who Hurt You,Dark Trap,Calm,spotify:track:5LEGgK84dYjrrX4ChqmQ0h
Many Men,Dark Trap,Happy,spotify:track:3CDVMejYHnB1SkEEx0T1N4
Molly,Dark Trap,Calm,spotify:track:6bVaBrtu7A4LkCw5achPpU
CASH COW,Dark Trap,Energized,spotify:track:56yyecUavZFNRc9W5t0P8O
out for the night - part 2,Dark Trap,Happy,spotify:track:4B8vU5oDXVxO5OkLAI4aLx
Messy,Dark Trap,Energized,spotify:track:4B4kCE93q1jLdH4tXyKjaO
Mad,Dark Trap,Calm,spotify:track:1zWb0YeEBlvCzsc2QV8yZ1
No Opp Left Behind,Dark Trap,Energized,spotify:track:38iaENfG11eBFgak4gt018
Red Beam,Dark Trap,Happy,spotify:track:1HnofMRgApSAr05aq75tRm
Zits,Dark Trap,Calm,spotify:track:1EhKjDuSzkr0CcypiYG6oH
Rockstar Chainz,Dark Trap,Energized,spotify:track:0NXeZp31dd0cJ9t8FdKsTg
Designer Talk,Dark Trap,Energized,spotify:track:07o0lU9VQXJ88OxLTid8kz
"%%%% (feat. Lucki, Deezy)",Dark Trap,Calm,spotify:track:76b6nZKY6wKpyfmmLRlMUX
Red Bottoms,Dark Trap,Happy,spotify:track:7BJ33p5i27eytzaxmDZOc7
I Dont Care,Dark Trap,Energized,spotify:track:4rZjP7Y7cOSRLuo6plS1bP
Fall,Dark Trap,Happy,spotify:track:06g6RbAQad8bIClfNbBKRJ
TaleOfAGhost (Prod. The Virus and Antidote),Dark Trap,Happy,spotify:track:2LymrmdPzZttyG6fNQCuym
Franch,Dark Trap,Energized,spotify:track:6d41BYMdROenKskBiBZbsZ
Glitch,Dark Trap,Calm,spotify:track:5fBIsVBzbLYuwfZCgQGgeX
Hounds,Dark Trap,Energized,spotify:track:0eYGpzJqJcq11TThkcKL8w
Antisocial,Dark Trap,Happy,spotify:track:6SXcRZ7Gh2IKgPJDaaWylI
Death Metal,Dark Trap,Calm,spotify:track:6iboZLkJ5dIoX5tj4M7O3Z
Las Ovejas Mueren,Dark Trap,Energized,spotify:track:2MyDUD7iTxRhquSgp8LSfx
2 Weeks Later,Dark Trap,Energized,spotify:track:0N30I1ppIzWlNpcBlNd2Gv
dread,Dark Trap,Happy,spotify:track:5XSgFF5YZc4WfTS9zGdAZK
Dirty Teenz,Dark Trap,Happy,spotify:track:2mExAsrNxfZL92C4yft1LY
I'll Be Back,Dark Trap,Calm,spotify:track:4A7geYPVrWlFeZ3L1lnNU0
LOCKED UP,Dark Trap,Calm,spotify:track:6eENZrNRB6N7y7zPzCng86
Heavensent,Dark Trap,Calm,spotify:track:6r2xFhwkWj9XBVMOWXyxJo
Beneath,Dark Trap,Happy,spotify:track:5IKlFrSDNY3JqG8NFJlH1U
"IWonderWhoTookMyPlaceThisTime (Feat. Corpse Husband, ZOTiYAC, TMTTMF, Izzo Kenpachi)",Dark Trap,Calm,spotify:track:5scUloXNuUfwISoLpKgZty
OVER,Dark Trap,Energized,spotify:track:7ucHluyZPqhi2nzdWCCVNm
Laps,Dark Trap,Calm,spotify:track:00p85inzGeXRXgqDVn7Ftq
Closure,Dark Trap,Calm,spotify:track:46PXHKVLitdabumZZd5Z9Q
Psycho Pass,Dark Trap,Energized,spotify:track:3kZAm2TC74lBJFPDoV40Qc
Aahhyeahh,Dark Trap,Happy,spotify:track:29oQlTERHAlTPHEYw5xvZy
Red Bottom Sky,Dark Trap,Calm,spotify:track:2WloLsoUqp1A0xxNAwoiwh
We up (feat. Bones),Dark Trap,Calm,spotify:track:1DZJ2pdhbUDTUVG2IcAXNB
Yoshi City,Dark Trap,Calm,spotify:track:5Tou8lYopj9qCIFBFBomZ5
On My Way Out,Dark Trap,Calm,spotify:track:6wb1K3y7rRyQdoJlkrMgik
Dead to Me,Dark Trap,Calm,spotify:track:26zo23frbrONsEJs6m2drZ
Polo Socks,Dark Trap,Calm,spotify:track:5VFbdZNEGg23mxBCflVErr
Uppercuts,Dark Trap,Happy,spotify:track:7EpACeh5ooHUb0AnQ3f3Xl
Will He,Dark Trap,Calm,spotify:track:7wvwXi9Z66dcH5t202vVkN
YEAH RIGHT,Dark Trap,Calm,spotify:track:5gFmgXPCLu9xIfMUXSbRru
If 6 Was 9,Dark Trap,Energized,spotify:track:2AHEYviKAX6FwnyisbUPPB
Sometimes I Tell Myself I'm Fine,Dark Trap,Calm,spotify:track:51YxCv8YcGG0Eaf02zos5l
Mrs.,Dark Trap,Energized,spotify:track:2IvOMqtxXCvb05mmVRqsf2
Slave,Dark Trap,Energized,spotify:track:79phvLHOnNxW6EwbepLSof
"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",Dark Trap,Happy,spotify:track:3oHkMCVJyOcjg5FhfLc2Rq
Philophobia,Dark Trap,Energized,spotify:track:0LHdHYe5ssIheUX5RZw4rN
Frown,Dark Trap,Calm,spotify:track:2OtwAdheExIIHAIMFJKFE6
stagelights,Dark Trap,Calm,spotify:track:26Ve5CszPwXSoXeL8MVnFh
Trust Me,Dark Trap,Calm,spotify:track:5CAbUWctamBus37mAxVWp0
past life,Dark Trap,Calm,spotify:track:1kpfF1JSUjZYvdr2mqeWX1
Forever In My Mind,Dark Trap,Calm,spotify:track:6pa93LKPuWXAttIxRye3XA
Why'd You Have to Go,Dark Trap,Calm,spotify:track:5q7R8XH71VCUg850M2ZOoo
Safety Nets,Dark Trap,Calm,spotify:track:6Wc80QxWiKOi91SF6ogEtV
satellites,Dark Trap,Calm,spotify:track:6mUi95YMgPya7iPxigvrIn
18,Dark Trap,Happy,spotify:track:3wrPaT9MQxCG1LQmNvNRed
2002 / Asia Interlude,Dark Trap,Calm,spotify:track:2pFfYynGprF9m0ZmHaDHY4
Thotiana,Dark Trap,Calm,spotify:track:0lQsDvyIMxWNh7GS0FHmdn
im so sick of this,Dark Trap,Calm,spotify:track:1i9ItiMY9JrFTnqkTlm0n0
Save That Shit,Dark Trap,Happy,spotify:track:0S0vWvyZ6Rc79TXkWxT9QA
Everything,Dark Trap,Energized,spotify:track:4xiOxAna6xcZRiEK2tHVBG
Bodybag (Feat. cold hart),Dark Trap,Calm,spotify:track:48AnfHcY01HOX0lHngb8ir
Love is Just a Lie,Dark Trap,Happy,spotify:track:5jDNXAeFqEO7JATDsuD2ZS
Angels,Dark Trap,Calm,spotify:track:7CA1dQ5cDZe0LpNgaGy5aH
LIBERATE MY SOUL AS I REGAIN MY SANITY.,Dark Trap,Calm,spotify:track:7ma3vkdzL7po7X7F9oJWw9
Love Never Blossoms,Dark Trap,Energized,spotify:track:7rLEIpe5XUWqEfFN9YiAL9
Love Dies Fast,Dark Trap,Calm,spotify:track:1nNcLsIolJGHGc594pCDkO
demons in my orbit,Dark Trap,Happy,spotify:track:2c8MkcfL0xKVZxGNtA2s1H
White Lies+++,Dark Trap,Happy,spotify:track:3DxJG91MgmLC4UADvQZwUo
wash away,Dark Trap,Happy,spotify:track:7dJs0CR3HKq3vTqAbngXTt
Inner Peace,Dark Trap,Calm,spotify:track:1uXlowVZrcFZmoQp51s6Jn
Bunch of Bones,Dark Trap,Calm,spotify:track:2pLWTCH8cKNi9bLpzbCMxe
Fading,Dark Trap,Calm,spotify:track:3tLDvT26y2qomgwhw9F0Ek
life is just a cycle,Dark Trap,Happy,spotify:track:6qMleewAXzrTV7rlncXabP
Hopeless,Dark Trap,Calm,spotify:track:4LSpymRfVMIZ5CEhDB4cd0
ghostboy.,Dark Trap,Calm,spotify:track:2NYiHWdioLx4lg7iaXqpPL
Scared for You,Dark Trap,Calm,spotify:track:4FU186jmVxCSszXsCR9RNG
Bupropion,Dark Trap,Calm,spotify:track:05SnTFcfGkYCh91CXtFuXH
whatever it takes,Dark Trap,Calm,spotify:track:5FkOlv0W1nBqs3mgbksZa4
Foul,Dark Trap,Calm,spotify:track:6s6uxv7CciojH76NZ0604z
Did You Remember?,Dark Trap,Calm,spotify:track:3xJBPyLpLO4y0tm739lQYh
The Renegade Never Dies,Dark Trap,Calm,spotify:track:7mT6wRpRb2PclXKxYKlJYg
Ain't Hard to Find Me,Dark Trap,Energized,spotify:track:3HO2gPVDxka4XE3EuXpDLN
Flesh,Dark Trap,Energized,spotify:track:1Ae2QJGUPtnCzdA4XYn1NF
The Way Life Goes (feat. Oh Wonder),Dark Trap,Calm,spotify:track:2eAZfqOm4EnOF9VvN50Tyc
Feel,Dark Trap,Calm,spotify:track:2Cmashi3O9I8my5NnbQgqe
Down,Dark Trap,Energized,spotify:track:23UZjXvswYyuiauJ5cIEfe
F.T.W.,Dark Trap,Energized,spotify:track:2UTYspE7l3wrQXdTNG1siQ
Off the Wall,Dark Trap,Calm,spotify:track:7Ga8pDA2v2b9MyiTfH1BNF
Almost There,Dark Trap,Calm,spotify:track:0Aj6z0v554lTWSygFy6hFk
COLD,Dark Trap,Happy,spotify:track:1xNqBwrTPeQfPIQf8Z5xVY
FLEX ON FLEX OFF,Dark Trap,Energized,spotify:track:3N78ZnOP9XQISijYOseytM
BASTARD,Dark Trap,Happy,spotify:track:2KyhkMvRHePqnlJZjD06sm
SAD PARTY,Dark Trap,Energized,spotify:track:2ZZzBOjX0tYDZbOTF2vhIq
Make It Through Fall,Dark Trap,Energized,spotify:track:7iJGE3Yqm7ygK0vY2KhMh9
Wonky,Dark Trap,Energized,spotify:track:4MUAlrGo3w6hWET2fRCYf7
If You Want to Take My Life,Dark Trap,Calm,spotify:track:4aIDnZGWVjzExDlQSSxRWS
Listen If You Hate Someone,Dark Trap,Calm,spotify:track:1cO7xXIaIETpqcpFuSqg1j
Room 604,Dark Trap,Energized,spotify:track:07yQDHDjGeG9LNs0hXPi9Z
Tell Me About It,Dark Trap,Calm,spotify:track:6JptxTjuvcaXQUEIXTWNIy
Oh Darling,Dark Trap,Calm,spotify:track:6gcopravayFoqn40l3XHu6
Violence,Dark Trap,Happy,spotify:track:1x63HWJxacGCvIPEEd52yK
Catastrophe,Dark Trap,Calm,spotify:track:1xlaWUPFucajS03TqeMXPA
Anti-Grav,Dark Trap,Calm,spotify:track:5Ipt6cMFvzrjvK1cSnrhfI
Numb,Dark Trap,Calm,spotify:track:67e7sjTnaFwo3C4HKZveNd
December,Dark Trap,Calm,spotify:track:05JvOUrr3d9vjnZIRbtJHi
Mysteryman 2,Dark Trap,Calm,spotify:track:0s8LGHOJbkxwMmgRmD5DK3
Feelings,Dark Trap,Calm,spotify:track:0Msa4r692df1xoctzni7vg
Smile,Dark Trap,Energized,spotify:track:1pYB5S0KwRhVmQ43EV9C5j
We Don't Speak Anymore,Dark Trap,Happy,spotify:track:0G7wgA7yfXZnOtRTuGFX9v
Defeated,Dark Trap,Calm,spotify:track:6Tx6aETZmV2cul3FsYgiHv
Bad Habits,Dark Trap,Calm,spotify:track:4G9kNnIG1z65Y6EIrJ6WXG
Scars,Dark Trap,Calm,spotify:track:0qthCuDzBzUFBFT3Y4M8OD
Midnight Thoughts,Dark Trap,Calm,spotify:track:19NEYj0nF2FHMr9X2HYxQd
Blow My Phone Up,Dark Trap,Calm,spotify:track:2sYIV6KBonwGhNlHSnMClb
No Teeth,Dark Trap,Energized,spotify:track:0PMRcxpVAYQm0q6y1taEgR
Soul Collector,Dark Trap,Happy,spotify:track:3hR4xgZVxxWGX1E2p4iSTo
Holy Ghost,Dark Trap,Happy,spotify:track:1CvKkkWoqih9hDPkyI9dLd
Neverless,Dark Trap,Happy,spotify:track:5dIfqbpVpaZCWRYd4LuMuw
01000111 00110010 01000111 00101110,Dark Trap,Calm,spotify:track:6BcfjFHYqfIfxGVKBHTCDa
It Kept People Away,Dark Trap,Calm,spotify:track:22KCwCBKLtC2DLYrrWcWWL
iPHoNe X (DiD THiS ShiT WHiLe I WaS SicK),Dark Trap,Energized,spotify:track:00uY48px8hzqVkeJPdY5ax
Like a Lullaby,Dark Trap,Calm,spotify:track:1iyfBNCqZPY6rrlwZlB5TS
Its Not Love,Dark Trap,Happy,spotify:track:2yHowQ2y8xnSZk3R8vrLaW
Lockdown,Dark Trap,Calm,spotify:track:7hU22Yugpd1gKl7mY0rTJS
WhyDoesNothingseemToLast?,Dark Trap,Calm,spotify:track:4klKsgyVXOKwzBpxojNVyW
The Feeling Of Loneliness Never Goes Away (Prod. Wakizashi),Dark Trap,Calm,spotify:track:5mOMcaRWBDMyvP5FWnaJo1
Grippin,Dark Trap,Energized,spotify:track:2cmUK02qEkMRb76ptau61b
00101111 01001101 01001001 01000001,Dark Trap,Calm,spotify:track:6KvrhWpmvGEhq3BmqDZ4no
Legends Never Die,Dark Trap,Happy,spotify:track:5btgXxWGEJThygasIrFwNg
01000100 01010000 01010011 00101011,Dark Trap,Happy,spotify:track:2otr8unXaKEhFUquQ4Lv8I
I Think It's Time That I Emerge,Dark Trap,Calm,spotify:track:4AxnwDsuPBrgXTBqenWTiB
Infiltrate,Dark Trap,Energized,spotify:track:33mcPMqHjhGGoS7ryynmay
Ink Spills Words,Dark Trap,Calm,spotify:track:6fxzo73tsRdeUeKADrAZmf
SAVE HER!,Dark Trap,Calm,spotify:track:4Siofc56HND5v7lChtF6wk
Ten (天),Dark Trap,Calm,spotify:track:7pLz70NOohuB5AopTn5xaD
i'd rather make music than fuck bitches,Dark Trap,Calm,spotify:track:5FC02TqooA6IpVfGApgfl2
Selfish Love,Dark Trap,Calm,spotify:track:5xhCsIOF55xtex3WJkSaOO
BAD KID,Dark Trap,Calm,spotify:track:0fqaoia0cv8p94JLkTsTj9
Glock In My Benz,Dark Trap,Energized,spotify:track:7MCs283jdifycrZoMPPynX
Fashion Killa,Dark Trap,Energized,spotify:track:0O3TAouZE4vL9dM5SyxgvH
Breakfast With the Moon,Dark Trap,Calm,spotify:track:3p8iG863bPsafyReUXaqXO
Blue Waves,Dark Trap,Calm,spotify:track:0QNL0LFEePJ4xRRWUnMCI5
Death Bed,Dark Trap,Calm,spotify:track:765PjNKQQuXJO4CWAKWewQ
I Can't Sleep,Dark Trap,Calm,spotify:track:25yup6WYnPoITrfzhkBLmt
Scars on My Heart,Dark Trap,Calm,spotify:track:3UYn4qdsgnQlbOgYiVIyYJ
Sorry I Never Apologized,Dark Trap,Calm,spotify:track:5e8DUgWO5Zt96FN66VTyoo
Canal St. (feat. Bones),Dark Trap,Calm,spotify:track:0rBMP6VVGRgwnzZCLpijyl
American Dream,Dark Trap,Energized,spotify:track:0WIi0VGvdXOAXGXtyTnH5Q
Flash Bang,Dark Trap,Energized,spotify:track:4svrshpdIytbEI2RSt0ctO
Do You Want to Taste the Blade,Dark Trap,Happy,spotify:track:0AJL9bG5n2SdyRPxh8fNjt
Ignorance II,Dark Trap,Happy,spotify:track:7D70tiORAMJrUXVGf4OyPI
HATE ME,Dark Trap,Energized,spotify:track:7Mvse8gvgglfvYha56MzK5
Stayawayfromme,Dark Trap,Happy,spotify:track:5b1drDLLHPiiFMoIRNAamG
Manny,Dark Trap,Calm,spotify:track:62vRjmpzgvqIDYlFJlgTtS
Forget It,Dark Trap,Calm,spotify:track:4PoHU9mRuDPvwDKuhzzpn8
Walk on Me,Dark Trap,Calm,spotify:track:2HqFgSoYXrUqJr4Dg3vAYN
My Mistake,Dark Trap,Happy,spotify:track:5XVL2UkxzFl5KDUkQRUFro
Give You Up,Dark Trap,Calm,spotify:track:1aEK61JJWSg4Tvw71s5dU8
Lite Brite,Dark Trap,Calm,spotify:track:4nHsQ4S2gIrSJMitQ2y05d
Breathe,Dark Trap,Calm,spotify:track:3nl9QUuOHqDwFuqavpC7EB
Closing My Eyes,Dark Trap,Calm,spotify:track:2ug4O8QAEdoBjUtoXixLM9
OUTSIDE,Dark Trap,Energized,spotify:track:483ziFAlrCE45oV13o9XcL
Coke in the Bathroom,Dark Trap,Calm,spotify:track:0Q0IG4iQycyGTSt4UEDQ1C
"bad mood, bad year",Dark Trap,Happy,spotify:track:76GKbKyaTonMpyIa9mCXmX
Gemini,Dark Trap,Energized,spotify:track:3zuRGDCXGIzAp4S8wuOmNm
Madman,Dark Trap,Energized,spotify:track:2scbtpMLqy7zyNzey6ABv4
Voodoo Walk,Dark Trap,Happy,spotify:track:6Y0Ltp8emwEl0XgbxxNlwv
Foreign Banz,Dark Trap,Calm,spotify:track:1dixBgLyv5m5iZbnix91Wu
Slave To Perfection,Dark Trap,Calm,spotify:track:41i4IJmrLoenQAfIT7Bng1
Luvmeansdeath,Dark Trap,Happy,spotify:track:6b5aOaVVvaABAorHCbi6dU
Us Ft. Lil Peep & Lil Tracy,Dark Trap,Happy,spotify:track:3XKa4VMFriRm30shwMzdrM
Bones,Dark Trap,Energized,spotify:track:4kSIn4O6pWXcW7prq0kO4C
CRUSHIN (feat. Travis Barker),Dark Trap,Happy,spotify:track:1eElPFf9odWZwk2i0Ko8xB
I Hope You Know I Mean It,Dark Trap,Energized,spotify:track:5ATUXl5MiTbVii4a5ongzl
Overflow,Dark Trap,Calm,spotify:track:5SQ74riVYsYQLQ2IuyyIWE
Different,Dark Trap,Happy,spotify:track:4ObbvnZR962uc0km6cSs36
World Falls Apart,Dark Trap,Calm,spotify:track:4piT16HA6X6YGBZ8QE7EyR
Make It Through Fall,Dark Trap,Energized,spotify:track:5ec34G88JSmAcJxB4MBNSR
Gerard Way,Dark Trap,Happy,spotify:track:1zv2RyQbPx0mlcYC0XlcR2
K.,Dark Trap,Happy,spotify:track:5ZIHOepZSyDkNDqs0zALGk
Into the Trees,Dark Trap,Happy,spotify:track:12rznBmp8xHknCAggl07Pn
Waste of Time,Dark Trap,Energized,spotify:track:6wpPZtF0Lmld21izirIiah
enough,Dark Trap,Calm,spotify:track:3jnbd5B8VdKIXXySIBciuF
NIGHTRIDER,Dark Trap,Happy,spotify:track:75v1p677tO9W1Y95H0CJol
Dark Out ft. AzN (prod. Drago),Dark Trap,Calm,spotify:track:2yTRATSaF7hsstbQp8QKfC
Last Night in LA,Dark Trap,Energized,spotify:track:7gC4eKnWXPNOjcSsG0YU5J
In My Feelings,Dark Trap,Happy,spotify:track:4art4yZ0GO9ifGTeyDA0zq
Stay Alive (feat. Fat Nick),Dark Trap,Energized,spotify:track:0NtYGyNUHAvdjI4nlYGRMw
Het,Dark Trap,Happy,spotify:track:5jJFU8bAzt3LnN5Ao8RSFT
LEAVE,Dark Trap,Happy,spotify:track:6RomB1xO718qT2XZoJOiRU
Can We Wait Here,Dark Trap,Energized,spotify:track:2trcczlcFTc3t497dDl86l
Autumn Collection,Dark Trap,Energized,spotify:track:2I3pcpsJQlMxgrgRL6hGcW
Life is Beautiful,Dark Trap,Energized,spotify:track:5rYpwP1dHWGVMrSZbTmt3e
Houdini,Dark Trap,Calm,spotify:track:7cc6o0TiaDVvMAwZt5STd5
Valentine Kid,Dark Trap,Energized,spotify:track:4bQ9kSO4cwhoYW9fFM7bIA
Problems,Dark Trap,Energized,spotify:track:5e90dsXJMBw9ndBRiKP1ZA
AngelDust,Dark Trap,Calm,spotify:track:4MCJAWLCv4kpZp1EpFdFHn
Reflection,Dark Trap,Calm,spotify:track:3ND82YO0h3Q35zQks4OhY1
Used to,Dark Trap,Calm,spotify:track:773YNtbrxwrlIQ3gcDFkN4
For the Last Time,Dark Trap,Energized,spotify:track:240audWazVjwvwh7XwfSZE
This Again,Dark Trap,Calm,spotify:track:0Xfaw3CcpLphgkTLiCs2FP
Stupid,Dark Trap,Happy,spotify:track:6BSY2h1WsiChRBUMVSFEHr
Han Solo,Dark Trap,Energized,spotify:track:4gB8KsrAQcmbokcfOIs5oF
"Everything Will Be Fine, I Promise",Dark Trap,Calm,spotify:track:6Ex03oPLDLiE5Ha5Di1UPY
Ballgag,Dark Trap,Happy,spotify:track:4Zdp7FjQOG1ejeV06dUiv6
See Me Trying,Dark Trap,Calm,spotify:track:5oBeMprYCAa0GPpT540dtg
Glisten,Dark Trap,Calm,spotify:track:5qOCtEwyZIscDFeAvRxXOZ
Headphones,Dark Trap,Calm,spotify:track:1npAUoLKDnpqpjyDDHmI1j
Face It,Dark Trap,Calm,spotify:track:7JGhHaQilH9EVKSBr7BI9Y
Who? (feat. Shiloh Dynasty),Dark Trap,Calm,spotify:track:12PPtN6iHLnPVKuVzxfWSM
Wingriddenangel,Dark Trap,Happy,spotify:track:6pwkQLsPw47RxlQX1lSYCI
Skin,Dark Trap,Calm,spotify:track:3SizrrFvfc0nrJZtcPGoXD
Gnarly Bastard,Dark Trap,Happy,spotify:track:2bpesJelSQaqXn0VE4HZpl
Sippinteainyohood,Dark Trap,Energized,spotify:track:3RZ3AyJp5G3QT8AAnN5RRg
Teeth (Interlude),Dark Trap,Calm,spotify:track:4LrJwoFKoF3QLNaLo57PiH
FUCKKKK! (FUCKISUP),Dark Trap,Happy,spotify:track:2ThuO96rr4IaevzIdLyi3Z
Name in the Sand,Dark Trap,Energized,spotify:track:11p2ty4w5GpoFL4vcK0Cru
Labyrinth,Dark Trap,Calm,spotify:track:1j5WbLr7xBlMfXPDI7Y2gD
Your Bullet's Won't Do Shit,Dark Trap,Energized,spotify:track:5UBUKpDJOONRDFB9b8JobU
"MyHeart,ItHurts (feat. Chsr)",Dark Trap,Calm,spotify:track:4zkouyxQq5FVoYrwFyhFff
Silencethefeelings,Dark Trap,Calm,spotify:track:2E8kB4pt1CEWJKR6A2miDv
Hopes Up (feat. Dashboard Confessional),Dark Trap,Happy,spotify:track:1w5dZMSwIM242ymwTv0PAi
Everything Sucks,Dark Trap,Energized,spotify:track:63FKplvrn9fM0IAkfalezO
Kiss,Dark Trap,Happy,spotify:track:4J3FltfCktHfD9iPCneDGy
Mobile Suit Fang,Dark Trap,Energized,spotify:track:39thb503McrgZVPvkuyjHz
Amaterasu,Dark Trap,Energized,spotify:track:7xDdsXhE6LLzPwpbV5qE1f
Runaway,Dark Trap,Calm,spotify:track:14c7ZTnEE40eNpNtT2HPF0
Xanny Bars 222,Dark Trap,Calm,spotify:track:0IkLMN8d1HQcpbvskhz6f3
Every Day,Dark Trap,Happy,spotify:track:32sGRkbE4NdRddOrzo7I8S
Heart,Dark Trap,Calm,spotify:track:3FwjVGj09AuW9cplShwmFl
Siren Sounds,Dark Trap,Happy,spotify:track:56cX62sUO1IaoAimePyKHo
Whitley,Dark Trap,Calm,spotify:track:3NSRowkfL0rYE8S6dfT2G0
Renegade IV,Dark Trap,Happy,spotify:track:6qdkZt2XcHu0qaO3KqbEh6
Renegade V,Dark Trap,Calm,spotify:track:4sYYIvC85kGLzic6L8DQ6v
Growth Stunt,Dark Trap,Calm,spotify:track:7zCexeW3tndDD1XPR9hnNc
If I Miss You,Dark Trap,Calm,spotify:track:0YH1lviXVYkyMXyoHAkUvw
Fuck the World,Dark Trap,Energized,spotify:track:0ohGsoemsAz6KKsqYaDWVX
Handlebars,Dark Trap,Energized,spotify:track:1ROJqYdQWVFdiAxWirecMm
Lizard Teeth 2,Dark Trap,Energized,spotify:track:2NEfYYsZrpbFZ1JpNs6Jsi
jurassic,Dark Trap,Energized,spotify:track:7Agi8QDhwLEHFdP5LxysqD
Shiver,Dark Trap,Happy,spotify:track:53rNGlVqVincIF9bYhO9S3
Second Chances Aren't for Everyone Huh?,Dark Trap,Happy,spotify:track:0WufBpRH9k4U6OcZuUmjhu
EverythingJustHurts,Dark Trap,Calm,spotify:track:22gKxX5eloBO6mPV9Bm77D
Seven Deadly Sins,Dark Trap,Happy,spotify:track:2GgeUuvzchp2ODhdNjnDSr
Super Fun Time,Dark Trap,Energized,spotify:track:5Kr7QGT13qHpZH4IqnuaUc
Bad Blood 2,Dark Trap,Happy,spotify:track:2BZtlQ9NawYOb83l4KaRLx
MADONNA (Feat. Kamiyada+),Dark Trap,Energized,spotify:track:1Fr4EjhkpR4N3fbqYBnGGK
You're A Lick,Dark Trap,Happy,spotify:track:28BOncKIWVgcg9DFgldcPe
GreyGods (feat. $Uicideboy$),Dark Trap,Energized,spotify:track:5Ysq5wZM9uFeH2lKOBVlah
GOSHA,Dark Trap,Calm,spotify:track:6LisUkIP1m3se2oBPkmmHD
Spas12,Dark Trap,Energized,spotify:track:18khWfihjYxrwGv6JwiO9x
Window Pane (feat. Kel Killuminati & Izzo Kenpachi),Dark Trap,Calm,spotify:track:2U5D8PuFsSdaOHAyNPY7ye
Scarlet King - prod. by The Virus And Antidote,Dark Trap,Energized,spotify:track:5WTx7SIUaLD4rXnagZBEmy
Insomniac,Dark Trap,Calm,spotify:track:1vut7ck9zbdflzBMZIuX5i
INSIDIOUS II,Dark Trap,Happy,spotify:track:536kodEQi86zhECdQ1FBbf
MEAN MUGG,Dark Trap,Calm,spotify:track:14pHubsfIkKdVsSmXErHlw
IWillNeverChange,Dark Trap,Energized,spotify:track:2GrXsl0eHdMud0Owz6bCQc
IKnowI'mNotAHero,Dark Trap,Calm,spotify:track:1UCuEDGXijy1FFjXuzqwh2
NoSleepRemix,Dark Trap,Calm,spotify:track:4qXbAjCB59tfnmobBtMAPj
DriftWood,Dark Trap,Calm,spotify:track:1lYBuIiOeTtq8I2j6PzXCV
Mg42,Dark Trap,Calm,spotify:track:0aWx0mmy2lkSj93msin4Pl
Ump45,Dark Trap,Happy,spotify:track:03qxwXWqkqsRLcH0TK00cM
Tar21,Dark Trap,Happy,spotify:track:28sEfBdQ008wdQD5oPr8gI
Sk8 Head,Dark Trap,Happy,spotify:track:07miQb315ezd5obb3PPzQB
My Flaws Burn Through My Skin Like Demonic Flames from Hell,Dark Trap,Energized,spotify:track:09kvhnq2ONdNo4NRtHBSvv
My Scars Are Like Evidence Being Mailed To The Judge,Dark Trap,Energized,spotify:track:4P13TnWkXTXUKWBmCSUO8A
I Will Celebrate For Stepping On Broken Glass And Slipping On Stomach Soaked Floors,Dark Trap,Energized,spotify:track:7MIQm9nx65DAaeFORu8spX
Reach,Dark Trap,Happy,spotify:track:19LQnvmX2M2ghF04HrxuQ1
Killer,Dark Trap,Energized,spotify:track:2M99nVCO6d5wcxocskN1Yh
Devil Speaks,Dark Trap,Happy,spotify:track:7Lg9z2NeAqSmS0rG7HlmJ5
Obsidian,Dark Trap,Calm,spotify:track:6i0ckiFqGp46IeshQXPfna
Take Me Away,Dark Trap,Happy,spotify:track:1Lv4ZKZZ1obmP0M3l9p9Cz
Death from Above,Dark Trap,Happy,spotify:track:3BSfWiSMIVixs5nhXWJkDs
Twiy,Dark Trap,Energized,spotify:track:0FMHrZWtVq2Xhr1iWktu8L
Stick Out,Dark Trap,Energized,spotify:track:0jakaHRU7ubOzJTseh6tJu
